text,created_at,retweet_count,favorite_count,is_retweet,id_str
...On Monday nearly 12.2 million people watched Mr. Trump's briefing on CNN Fox News and MSNBC according to Nielsen — ‘Monday Night Football' numbers. Millions more are watching on ABC CBS NBC and online streaming sites and the audience is expanding. On Monday Fox News...,3/29/20 17:48,4769,19383,FALSE,1.24432E+18
...alone attracted 6.2 million viewers for the president's briefing — an astounding number for a 6 p.m. cable broadcast more akin to the viewership for a popular prime-time sitcom...,3/29/20 17:48,9679,47603,FALSE,1.24432E+18
"""President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates have attracted an average audience of 8.5 million on cable news roughly the viewership of the season finale of ‘The Bachelor.' Numbers are continuing to rise...",3/29/20 17:48,24858,126443,FALSE,1.24432E+18
"Because the ""Ratings"" of my News Conferences etc. are so high ""Bachelor finale Monday Night Football type numbers"" according to the @nytimes the Lamestream Media is going CRAZY. ""Trump is reaching too many people we must stop him."" said one lunatic. See you at 5:00 P.M.!",3/29/20 17:06,32184,140212,FALSE,1.24431E+18
Polls are showing tremendous disapproval of Lamestream Media coverage of the Virus crisis. The Fake News just hasn't figured that out yet!,3/29/20 16:53,25679,122025,FALSE,1.24431E+18
The Lamestream Media wants us to fail. That will NEVER happen!,3/29/20 16:34,38463,202615,FALSE,1.2443E+18
Hope the FDA can approve Mask Sterilization equipment ASAP. As per Governor @MikeDeWine there is a company in Ohio @Battelle which has equipment that can sterilize masks quickly.,3/29/20 16:12,13153,57065,FALSE,1.2443E+18
"""With the Tax Cuts and new Trade Deals we were set for a tremendous growth rate this year.... and then the Virus came along."" @larry_kudlow  @MariaBartiromo We were breaking all records especially on employment. It will all come roaring back again and fast!",3/29/20 16:07,16580,80474,FALSE,1.2443E+18
Highly recommended by Governor @MikeDeWine of Ohio. @FDA must move quickly! https://t.co/pLpI4CSs9H,3/29/20 15:13,16205,46728,FALSE,1.24428E+18
Will be doing a press conference today at 5:00 P.M. The White House. People are working harder than I have ever seen people work. It is a beautiful thing to watch!,3/29/20 14:01,27617,158014,FALSE,1.24426E+18
....Federal Government. A quarantine will not be necessary. Full details will be released by CDC tonight. Thank you!,3/29/20 0:19,16651,75717,FALSE,1.24406E+18
On the recommendation of the White House CoronaVirus Task Force and upon consultation with the Governor's of New York New Jersey and Connecticut I have asked the @CDCgov to issue a strong Travel Advisory to be administered by the Governors in consultation with the....,3/29/20 0:19,23918,109932,FALSE,1.24406E+18
With the courage of our doctors and nurses with the skill of our scientists and innovators with the determination of the American People and with the grace of God WE WILL WIN THIS WAR. When we achieve this victory we will emerge stronger and more united than ever before! https://t.co/sFmxKzXdGC,3/28/20 22:30,45663,190588,FALSE,1.24403E+18
https://t.co/UJ9a8k4oQk,3/28/20 18:33,19083,76871,FALSE,1.24397E+18
"I am giving consideration to a QUARANTINE of developing ""hot spots"" New York New Jersey and Connecticut. A decision will be made one way or another shortly.",3/28/20 17:31,33601,180378,FALSE,1.24395E+18
"Heading to the Great State of Virginia now will be there shortly. The #USNSComfort is ""loaded to the gills"" at Naval Station Norfolk departing for New York City this afternoon. https://t.co/1ZSUweoX7x",3/28/20 16:56,16073,73941,FALSE,1.24395E+18
....very often FAKE NEWS. Lamestream Media should be forced to reveal sources very much as they did in the long ago past. If they did that the media would be trusted again and Fake News would largely be a thing of the past!,3/28/20 14:16,17004,78060,FALSE,1.2439E+18
....very often FAKE NEWS. Lamestream Media should be forced to reveal sources very much as they did in the long ago past. If they did that the media would be trusted again and Fake News would largely be a thing if the past!,3/28/20 12:33,8018,33741,FALSE,1.24388E+18
"One of the reasons that Fake News has become so prevalent &amp; far reaching is the fact that corrupt ""journalists"" base their stories on SOURCES that they make up in order to totally distort a narrative or story. When you see ""five sources say"" don't believe the story it is....",3/28/20 12:33,38076,170207,FALSE,1.24388E+18
So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong. They are doing it by quoting unnamed sources that simply do not exist. These are very dangerous &amp; corrupt people who will do anything to win. NAME YOUR SOURCES!,3/28/20 12:13,44740,200619,FALSE,1.24387E+18
Thank you James! https://t.co/Ku1RMHmeVK,3/28/20 4:49,26209,123939,FALSE,1.24376E+18
More Fake News! https://t.co/URewvfAUDl,3/28/20 4:40,11964,44048,FALSE,1.24376E+18
Such Fake reporting by the @nytimes @washingtonpost @CNN &amp; others. They use a small portion of a sentence out of a full paragraph in order to demean. They really are corrupt and disgusting. No wonder the media is according to polls record setting low &amp; untrusted.  #MAGA,3/28/20 4:21,34951,143195,FALSE,1.24376E+18
https://t.co/GG1pdqME1J,3/28/20 2:34,11024,48306,FALSE,1.24373E+18
https://t.co/w7551gFny1,3/28/20 2:34,12557,49198,FALSE,1.24373E+18
"I love Michigan one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor Gretchen ""Half"" Whitmer is way in over her head she doesn't have a clue. Likes blaming everyone for her own ineptitude! #MAGA",3/28/20 2:29,25787,129607,FALSE,1.24373E+18
"I love Michigan one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor Gretchen ""Half"" Whitmer is way in over her ahead she doesn't have a clue. Likes blaming everyone for her own ineptitude! #MAGA",3/28/20 1:24,10235,40807,FALSE,1.24371E+18
"She is a third rate reporter who has nothing going. A Fake News ""journalist"". https://t.co/SopsC7uMMf",3/28/20 1:05,17378,69256,FALSE,1.24371E+18
We are marshalling the full power of government and society to achieve victory over the virus. Together we will endure we will prevail and we will WIN! #CARESAct https://t.co/zb2PJTldGQ,3/27/20 21:13,22474,98783,FALSE,1.24365E+18
I just signed the CARES Act the single biggest economic relief package in American History – twice as large as any relief bill ever enacted. At $2.2 Trillion Dollars this bill will deliver urgently-needed relief for our nation's families workers and businesses. #CARESAct🇺🇸 https://t.co/0WnTNFZPZD,3/27/20 20:34,17671,64522,FALSE,1.24364E+18
News conference live from the @WhiteHouse today. 5:30 P.M. Eastern!,3/27/20 20:32,10149,56837,FALSE,1.24364E+18
Thank you to Rachel @Maddow for putting our Military on full display and showing how GREAT a job the Federal Government is doing! Also a special thanks to General Semonite a Patriot of the highest order and a truly talented engineer and builder! https://t.co/JRQlNpLbxv,3/27/20 19:57,16201,63472,FALSE,1.24363E+18
News conference live from the @WhiteHouse today. 5:00 P.M. Eastern!,3/27/20 19:38,6238,22927,FALSE,1.24362E+18
Will be signing the CARE Act in the Oval Office today at 4:00 P.M. Eastern! https://t.co/0WnTNFZPZD,3/27/20 19:23,5879,20182,FALSE,1.24362E+18
Never knew John Kerry had such a good sense of humor! Very impressed! https://t.co/vCVNMUeY2h,3/27/20 16:16,20768,104122,FALSE,1.24357E+18
Thousand of Federal Government (delivered) Ventilators found in New York storage. N.Y. must distribute NOW!,3/27/20 15:50,41115,144961,FALSE,1.24357E+18
"Will someone please explain to the Fake News New York Times (ALL THE NEWS THAT'S NOT FIT TO PRINT) that the Democrats make it almost impossible for us to fill positions within government. They ""maximum"" delay even the best candidates including Judges leaving little time!",3/27/20 15:45,25086,98031,FALSE,1.24356E+18
We have just purchased many Ventilators from some wonderful companies. Names and numbers will be announced later today!,3/27/20 15:31,23867,137696,FALSE,1.24356E+18
"Invoke ""P"" means Defense Production Act!",3/27/20 15:29,16157,84280,FALSE,1.24356E+18
General Motors MUST immediately open their stupidly abandoned Lordstown plant in Ohio or some other plant and START MAKING VENTILATORS NOW!!!!!!  FORD GET GOING ON VENTILATORS FAST!!!!!!  @GeneralMotors  @Ford,3/27/20 15:23,31911,133607,FALSE,1.24356E+18
"As usual with ""this"" General Motors things just never seem to work out. They said they were going to give us 40000 much needed Ventilators ""very quickly"". Now they are saying it will only be 6000 in late April and they want top dollar. Always a mess with Mary B. Invoke ""P"".",3/27/20 15:16,25222,101881,FALSE,1.24356E+18
Thank you Byron. Many polls are much better than this. If it is the Fake News @washingtonpost add 10 points! https://t.co/H5kBKNukT5,3/27/20 14:29,10698,42051,FALSE,1.24355E+18
By empowering the Radical Left Democrats do nothing Kentucky politician @RepThomasMassie is making their War on the 2nd Amendment more and more difficult to win (But don't worry we will win anyway!). He is a disaster for America and for the Great State of Kentucky!,3/27/20 14:13,14964,58986,FALSE,1.24354E+18
"...&amp; costly. Workers &amp; small businesses need money now in order to survive. Virus wasn't their fault. It is ""HELL"" dealing with the Dems had to give up some stupid things in order to get the ""big picture"" done. 90% GREAT! WIN BACK HOUSE but throw Massie out of Republican Party!",3/27/20 13:44,15184,58630,FALSE,1.24353E+18
Looks like a third rate Grandstander named @RepThomasMassie a Congressman from unfortunately a truly GREAT State Kentucky wants to vote against the new Save Our Workers Bill in Congress. He just wants the publicity. He can't stop it only delay which is both dangerous......,3/27/20 13:44,19320,78131,FALSE,1.24353E+18
Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet. China has been through much &amp; has developed a strong understanding of the Virus. We are working closely together. Much respect!,3/27/20 5:19,51444,337056,FALSE,1.24341E+18
Will be interviewed on @seanhannity at 9:10 P.M. @FoxNews,3/27/20 1:05,7419,42186,FALSE,1.24334E+18
The world is at war with a hidden enemy. WE WILL WIN! https://t.co/QLceNWcL6Z,3/26/20 23:50,28949,115912,FALSE,1.24332E+18
Our great Oil &amp; Gas industry is under under seige after having one of the best years in recorded history. It will get better than ever as soon as our Country starts up again. Vital that it does for our National Security!,3/26/20 23:06,29224,152937,FALSE,1.24331E+18
Will be going out in 10 minutes for the press conference.,3/26/20 20:57,17037,147004,FALSE,1.24328E+18
I will be doing a News Conference live from the @WhiteHouse at 5:00 P.M. (Eastern) to discuss the mtg of the G20 Leaders that took place this morning at 7:55 A.M. by World Teleconference. Also my 12:00 P.M. Teleconference call w/50 Governors plus Territories will be discussed.,3/26/20 15:36,25387,116584,FALSE,1.2432E+18
96-0 in the United States Senate. Congratulations AMERICA!,3/26/20 4:48,35560,269890,FALSE,1.24304E+18
https://t.co/U6l7jrRQMW,3/25/20 23:28,14106,55828,FALSE,1.24296E+18
....I have been packed all day with meetings I have no time for stupidity. We're working around the clock to KEEP AMERICA SAFE!,3/25/20 21:41,36306,188435,FALSE,1.24293E+18
"I hear that Fake News CNN just reported that I am isolated in the White House wondering out loud ""when will life return to normal?"" Does anybody really believe that? There was no leak they made it up – they are CORRUPT &amp; FAKE NEWS....",3/25/20 21:41,66452,320687,FALSE,1.24293E+18
The LameStream Media is the dominant force in trying to get me to keep our Country closed as long as possible in the hope that it will be detrimental to my election success. The real people want to get back to work ASAP.  We will be stronger than ever before!,3/25/20 20:04,49308,228659,FALSE,1.24291E+18
Today is National #MedalofHonorDay. Join me in a #MomentofHonor to remember those who have earned our Nation's highest award for valor in combat. The Nation is eternally grateful to these patriots who so valiantly fought for America's values and the American way of life! https://t.co/T5JAobQ7K6,3/25/20 15:45,18761,74468,FALSE,1.24284E+18
Congratulations to Prime Minister Abe of Japan and the IOC on their very wise decision to present the Olympics in 2021. It will be a great success and I look forward to being there!,3/25/20 14:54,26609,176907,FALSE,1.24283E+18
The four hospitals that we (FEMA) are building in NYC at the Javits Convention Center are moving along very well ahead of schedule. Many additional ventilators also delivered. Good conversation with Governor Cuomo!,3/25/20 14:49,19603,100006,FALSE,1.24283E+18
"Just reported that the United States has done far more ""testing"" than any other nation by far! In fact over an eight day span the United States now does more testing than what South Korea (which has been a very successful tester) does over an eight week span. Great job!",3/25/20 14:44,35386,195728,FALSE,1.24282E+18
The Democrat's Best &amp; Finest! https://t.co/xAmbP1Nnm0,3/25/20 12:14,30495,110045,FALSE,1.24279E+18
Gee that's too bad. Such a fine guy. Presidential aspirations you know! https://t.co/MgOWgAzMxs,3/25/20 11:47,19846,88237,FALSE,1.24278E+18
This is really great news! I am so happy I can barely speak. He may have been a terrible presidential candidate and an even worse U.S. Senator but he is a RINO and I like him a lot! https://t.co/42zpWW9vzy,3/25/20 11:36,29805,158311,FALSE,1.24278E+18
